enzyme_id,pollutant,ph,temperature,salinity,reference_score,has_sequence
ENZ_PAZY_220,PA,7,55,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,7,65,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,7,65,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,7,65,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,25,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,25,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,8,25,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,35,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,35,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,8,35,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,45,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,45,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,8,45,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,55,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,55,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,8,55,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,65,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,8,65,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,8,65,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,25,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,25,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,9,25,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,35,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,35,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,9,35,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,45,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,45,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,9,45,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,55,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,55,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,9,55,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,65,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,9,65,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,9,65,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,25,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,25,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,10,25,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,35,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,35,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,10,35,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,45,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,45,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,10,45,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,55,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,55,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,10,55,1.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,65,0.0,0.6100000000000001,True
ENZ_PAZY_220,PA,10,65,0.5,0.6100000000000001,True
ENZ_PAZY_220,PA,10,65,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,25,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,25,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,6,25,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,35,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,35,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,6,35,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,45,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,45,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,6,45,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,55,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,55,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,6,55,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,65,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,6,65,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,6,65,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,25,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,25,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,7,25,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,35,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,35,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,7,35,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,45,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,45,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,7,45,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,55,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,55,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,7,55,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,65,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,7,65,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,7,65,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,25,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,25,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,8,25,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,35,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,35,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,8,35,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,45,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,45,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,8,45,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,55,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,55,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,8,55,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,65,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,8,65,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,8,65,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,25,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,25,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,9,25,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,35,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,35,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,9,35,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,45,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,45,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,9,45,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,55,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,55,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,9,55,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,65,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,9,65,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,9,65,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,25,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,25,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,10,25,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,35,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,35,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,10,35,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,45,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,45,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,10,45,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,55,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,55,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,10,55,1.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,65,0.0,0.6100000000000001,True
ENZ_PAZY_221,PA,10,65,0.5,0.6100000000000001,True
ENZ_PAZY_221,PA,10,65,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,25,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,25,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,6,25,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,35,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,35,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,6,35,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,45,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,45,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,6,45,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,55,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,55,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,6,55,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,65,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,6,65,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,6,65,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,25,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,25,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,7,25,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,35,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,35,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,7,35,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,45,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,45,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,7,45,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,55,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,55,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,7,55,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,65,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,7,65,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,7,65,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,25,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,25,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,8,25,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,35,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,35,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,8,35,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,45,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,45,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,8,45,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,55,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,55,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,8,55,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,65,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,8,65,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,8,65,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,25,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,25,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,9,25,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,35,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,35,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,9,35,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,45,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,45,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,9,45,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,55,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,55,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,9,55,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,65,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,9,65,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,9,65,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,25,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,25,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,10,25,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,35,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,35,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,10,35,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,45,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,45,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,10,45,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,55,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,55,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,10,55,1.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,65,0.0,0.6100000000000001,True
ENZ_PAZY_222,PA,10,65,0.5,0.6100000000000001,True
ENZ_PAZY_222,PA,10,65,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,25,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,25,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,6,25,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,35,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,35,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,6,35,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,45,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,45,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,6,45,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,55,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,55,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,6,55,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,65,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,6,65,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,6,65,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,25,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,25,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,7,25,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,35,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,35,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,7,35,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,45,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,45,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,7,45,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,55,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,55,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,7,55,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,65,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,7,65,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,7,65,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,25,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,25,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,8,25,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,35,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,35,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,8,35,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,45,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,45,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,8,45,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,55,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,55,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,8,55,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,65,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,8,65,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,8,65,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,25,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,25,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,9,25,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,35,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,35,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,9,35,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,45,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,45,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,9,45,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,55,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,55,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,9,55,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,65,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,9,65,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,9,65,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,25,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,25,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,10,25,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,35,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,35,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,10,35,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,45,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,45,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,10,45,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,55,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,55,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,10,55,1.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,65,0.0,0.6100000000000001,True
ENZ_PAZY_245,PA,10,65,0.5,0.6100000000000001,True
ENZ_PAZY_245,PA,10,65,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,25,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,25,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,6,25,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,35,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,35,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,6,35,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,45,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,45,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,6,45,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,55,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,55,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,6,55,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,65,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,6,65,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,6,65,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,25,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,25,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,7,25,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,35,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,35,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,7,35,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,45,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,45,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,7,45,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,55,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,55,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,7,55,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,65,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,7,65,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,7,65,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,25,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,25,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,8,25,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,35,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,35,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,8,35,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,45,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,45,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,8,45,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,55,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,55,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,8,55,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,65,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,8,65,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,8,65,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,25,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,25,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,9,25,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,35,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,35,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,9,35,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,45,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,45,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,9,45,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,55,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,55,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,9,55,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,65,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,9,65,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,9,65,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,25,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,25,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,10,25,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,35,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,35,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,10,35,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,45,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,45,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,10,45,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,55,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,55,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,10,55,1.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,65,0.0,0.6100000000000001,True
ENZ_PAZY_246,PA,10,65,0.5,0.6100000000000001,True
ENZ_PAZY_246,PA,10,65,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,25,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,25,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,6,25,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,35,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,35,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,6,35,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,45,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,45,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,6,45,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,55,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,55,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,6,55,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,65,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,6,65,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,6,65,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,25,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,25,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,7,25,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,35,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,35,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,7,35,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,45,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,45,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,7,45,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,55,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,55,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,7,55,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,65,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,7,65,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,7,65,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,25,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,25,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,8,25,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,35,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,35,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,8,35,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,45,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,45,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,8,45,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,55,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,55,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,8,55,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,65,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,8,65,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,8,65,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,25,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,25,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,9,25,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,35,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,35,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,9,35,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,45,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,45,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,9,45,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,55,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,55,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,9,55,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,65,0.0,0.6100000000000001,True
ENZ_PAZY_247,PA,9,65,0.5,0.6100000000000001,True
ENZ_PAZY_247,PA,9,65,1.0,0.6100000000000001,True
ENZ_PAZY_247,PA,10,25,0.0,0.6100000000000001,True
